country,year,temperature,humidity,precipitation,wind_speed,wetbulb_temperature,WUE_FixedApproachDirect(L/KWh),WUE_FixedColdWaterDirect(L/KWh),WUE_Indirect(L/KWh),Leakages (%),Total energy - TWh,Total renewables - TWh,Total fossil fuels - TWh,Coal consumption - TWh,Gas consumption - TWh,Oil consumption - TWh,Nuclear consumption - TWh,Solar consumption - TWh,Hydro consumption - TWh,Wind consumption - TWh,Biofuels consumption - TWh,Low carbon - TWh,Other renewables (including geothermal and biomass) - TWh,Other - TWh,climate_region,Pct renewables,Pct fossil fuels,Pct Coal consumption,Pct Gas consumption,Pct Oil consumption,Pct Nuclear consumption,Pct Solar consumption,Pct Hydro consumption,Pct Wind consumption,Pct Biofuels consumption,Pct Low carbon,Pct Other renewables,Pct Other
Morocco,2023,20.99892002637375,52.48734786327912,0.02643516557758109,11.090215438803957,57.35011398549338,1.5808552570854317,1.2508863614081662,1.6062163260136468,0.39720000000000005,374999.99999999994,65960.05606166784,296776.4540995095,756498.9770497545,19507.3369569026,1399938.3085143662,0.0,12701.47161878066,5956.5522074281735,46951.646811492654,7.997981552207428e-06,65960.05606166784,7.997981552207428e-06,0.0,Savana,17.589348283111427,79.14038775986921,201.7330605466012,5.201956521840694,373.3168822704977,0.0,3.3870590983415103,1.5884139219808466,12.520439149731377,2.1327950805886477e-09,17.589348283111427,0.0,2.1327950805886477e-09
Morocco,2024,19.94107091750842,59.178839436026934,0.048110027356902355,13.252389099326598,57.703056766725354,1.5887269369644403,1.2415312903968825,1.6062163260136468,0.3972,374999.9999999999,65960.05606166784,296776.4540995095,756498.9770497545,19507.3369569026,1399938.3085143664,0.0,12701.47161878066,5956.5522074281735,46951.64681149265,7.997981552207428e-06,65960.05606166784,7.997981552207428e-06,0.0,Savana,17.589348283111427,79.14038775986923,201.73306054660125,5.201956521840695,373.31688227049784,0.0,3.3870590983415108,1.5884139219808469,12.520439149731377,2.132795080588648e-09,17.589348283111427,0.0,2.132795080588648e-09
Mozambique,2022,25.719013366188772,65.91275686977299,0.0688929211469534,12.903108348267624,69.11204600260935,1.672687156869652,1.3988129574166586,4.666931194264017,0.37,378875.8366343396,312144.2881209306,66731.5485134089,0.0,63145.97277238992,0.0,0.0,1394.390565951828,308558.7123799117,0.0,2.191185175067158e-06,312144.2881209306,2.191185175067158e-06,0.0,Savana,82.38696109358568,17.613038906414296,0.0,16.666666666666664,0.0,0.0,0.36803364879074657,81.44058885383807,0.0,5.783385909568873e-10,82.38696109358568,0.0,5.783385909568873e-10
Mozambique,2023,24.06647735455069,73.93755893710531,0.17959870765062294,10.844995959741423,68.75839503720294,1.6692223843756135,1.3962622991389424,4.666931194264016,0.36999999999999994,378875.8366343396,312144.2881209306,66731.5485134089,0.0,63145.97277238992,0.0,0.0,1394.390565951828,308558.7123799117,0.0,2.191185175067158e-06,312144.2881209306,2.191185175067158e-06,0.0,Savana,82.38696109358568,17.613038906414296,0.0,16.666666666666664,0.0,0.0,0.36803364879074657,81.44058885383807,0.0,5.783385909568873e-10,82.38696109358568,0.0,5.783385909568873e-10
Namibia,2022,22.447385439068103,38.845727598566306,0.017953046594982078,14.0594895609319,55.36103976960726,1.5670198281244114,1.2213019497499478,4.561195494814815,0.3972,45417.292719573816,15537.49487774894,597.5959568364979,597.5959568364979,0.0,0.0,0.0,5975.959568364978,9322.49692664936,239.0383827345991,0.0,15537.49487774894,0.0,0.0,Steppe,34.21052631578948,1.315789473684211,1.315789473684211,0.0,0.0,0.0,13.15789473684211,20.52631578947368,0.5263157894736844,0.0,34.21052631578948,0.0,0.0
Namibia,2023,20.285337449596774,45.721590781810036,0.04901307283666155,12.465660586277522,54.92084607820749,1.5587602174558888,1.228768933517459,4.561195494814815,0.3972,45417.292719573816,15537.494877748939,597.5959568364979,597.5959568364979,0.0,0.0,0.0,5975.959568364978,9322.49692664936,239.0383827345991,0.0,15537.494877748939,0.0,0.0,Steppe,34.21052631578948,1.315789473684211,1.315789473684211,0.0,0.0,0.0,13.15789473684211,20.52631578947368,0.5263157894736844,0.0,34.21052631578948,0.0,0.0
Niger,2022,27.680913455794503,36.11622461170848,0.057560864695340504,15.415826388888888,62.644591524910446,1.620832428596427,1.3211396862821807,2.1740000000000004,0.17,21296.1468254461,543.2690516695435,8040.381964709242,2281.730017012081,651.9228620034518,0.0,0.0,543.2690516695435,0.0,0.0,0.0,543.2690516695435,0.0,0.0,Savana,2.5510204081632657,37.755102040816325,10.71428571428571,3.061224489795917,0.0,0.0,2.5510204081632657,0.0,0.0,0.0,2.5510204081632657,0.0,0.0
Niger,2023,30.646008717891277,27.506092989951355,0.07179148465501793,15.91543137427462,63.086263295061634,1.6224930524232877,1.331514611589893,2.1740000000000004,0.17,21296.1468254461,543.2690516695435,8040.381964709242,2281.730017012081,651.9228620034518,0.0,0.0,543.2690516695435,0.0,0.0,0.0,543.2690516695435,0.0,0.0,Savana,2.5510204081632657,37.755102040816325,10.71428571428571,3.061224489795917,0.0,0.0,2.5510204081632657,0.0,0.0,0.0,2.5510204081632657,0.0,0.0
Nigeria,2022,25.3691335765489,68.63332757296466,0.18909212749615975,8.416342933947773,69.0791753364591,1.6675989826775335,1.4114263482691443,2.2569339587125894,0.469,631402.8138232483,136764.10326458132,494638.71055866673,0.0,494638.71055866673,0.0,0.0,853.7085097664255,135568.91135090834,0.0,3.4148340390657e-07,136764.10326458132,3.4148340390657e-07,0.0,Desert,21.660356949702535,78.33964305029743,0.0,78.33964305029743,0.0,0.0,0.13520822065981614,21.471065440778794,0.0,5.408328826392642e-11,21.660356949702535,0.0,5.408328826392642e-11
Nigeria,2023,27.186235336204373,64.86893235452784,0.29459832857874335,9.418315663631045,70.6159654565753,1.6743758119681291,1.4448330051109195,2.2569339587125894,0.469,631402.8138232483,136764.10326458132,494638.71055866673,0.0,494638.71055866673,0.0,0.0,853.7085097664255,135568.91135090834,0.0,3.4148340390657e-07,136764.10326458132,3.4148340390657e-07,0.0,Desert,21.660356949702535,78.33964305029743,0.0,78.33964305029743,0.0,0.0,0.13520822065981614,21.471065440778794,0.0,5.408328826392642e-11,21.660356949702535,0.0,5.408328826392642e-11
Senegal,2022,27.201548013739547,61.70686603942652,0.2146406436678614,12.610036738351255,69.98017074199902,1.669402685348698,1.4368613950480953,2.4365366991864845,0.252,161151.70969357557,39839.73045576653,114738.42371260752,9362.336657105132,597.5959568364975,0.0,0.0,16732.68679142193,6175.158220643812,14740.70026863361,2.191185175067158e-06,39839.73045576653,2.191185175067158e-06,0.0,Savana,24.721878862793577,71.19901112484546,5.80964153275649,0.3708281829419034,0.0,0.0,10.383189122373295,3.8318912237330047,9.14709517923362,1.359703337453646e-09,24.721878862793577,0.0,1.359703337453646e-09
Senegal,2023,27.615621066414917,53.66868499583973,0.08082220262096775,15.50133209192055,67.6066007891816,1.659058634333176,1.384933903108224,2.4365366991864845,0.252,161151.70969357557,39839.73045576653,114738.42371260752,9362.336657105132,597.5959568364975,0.0,0.0,16732.68679142193,6175.158220643811,14740.70026863361,2.191185175067158e-06,39839.73045576653,2.191185175067158e-06,0.0,Savana,24.721878862793577,71.19901112484546,5.80964153275649,0.3708281829419034,0.0,0.0,10.383189122373295,3.831891223733004,9.14709517923362,1.359703337453646e-09,24.721878862793577,0.0,1.359703337453646e-09
Seychelles,2022,26.41995878136201,76.25239695340501,0.1982665770609319,21.706768369175627,73.67874610750995,1.6949359417004997,1.4923922906914073,3.367222222222223,0.3972,12350.316441287623,1792.787870509493,10557.528570778128,0.0,0.0,0.0,0.0,1593.589218230661,0.0,199.19865227883253,0.0,1792.787870509493,0.0,0.0,Rainforest,14.516129032258059,85.48387096774192,0.0,0.0,0.0,0.0,12.90322580645161,0.0,1.6129032258064508,0.0,14.516129032258059,0.0,0.0
Seychelles,2023,27.108231486815157,76.5948752720174,0.15961495535714285,19.20366971486175,74.92209257473135,1.6984342817633715,1.5247706513374155,3.367222222222223,0.3972,12350.316441287621,1792.787870509493,10557.528570778128,0.0,0.0,0.0,0.0,1593.589218230661,0.0,199.19865227883255,0.0,1792.787870509493,0.0,0.0,Rainforest,14.51612903225806,85.48387096774194,0.0,0.0,0.0,0.0,12.903225806451612,0.0,1.6129032258064513,0.0,14.51612903225806,0.0,0.0
Sierra Leone,2022,24.455947132616487,84.08973310291859,0.5612817652329749,4.891282258064516,71.88970850631192,1.6867145121336335,1.454398124584165,5.255879252631578,0.3972,3414.834039065702,3244.092337112417,170.74170195328506,0.0,0.0,0.0,0.0,170.74170195328506,3073.35063515913,0.0,0.0,3244.092337112417,0.0,0.0,Desert,95.00000000000001,4.999999999999998,0.0,0.0,0.0,0.0,4.999999999999998,89.99999999999993,0.0,0.0,95.00000000000001,0.0,0.0
Sierra Leone,2023,26.185789690540194,77.40989069014702,0.5073582423560822,5.877712327874698,72.74384336219819,1.689738869946705,1.4749662362286913,5.255879252631578,0.39720000000000005,3414.834039065702,3244.0923371124177,170.74170195328506,0.0,0.0,0.0,0.0,170.74170195328506,3073.35063515913,0.0,0.0,3244.0923371124177,0.0,0.0,Desert,95.00000000000001,4.999999999999998,0.0,0.0,0.0,0.0,4.999999999999998,89.99999999999993,0.0,0.0,95.00000000000001,0.0,0.0
Somalia,2022,26.478250448028675,64.70030764635604,0.02807181899641577,17.853712216248503,70.27817135610573,1.6773104506181602,1.4255614645293875,2.84125,0.3972,3784.774393297819,398.3973045576652,3386.3770887401542,0.0,0.0,0.0,0.0,298.7979784182488,0.0,99.59932613941626,0.0,398.3973045576652,0.0,0.0,Steppe,10.526315789473685,89.47368421052633,0.0,0.0,0.0,0.0,7.894736842105262,0.0,2.6315789473684204,0.0,10.526315789473685,0.0,0.0
Somalia,2023,27.181140306312937,64.19481546818996,0.06151209677419355,19.908798576442226,71.17827839034175,1.68036368068631,1.4475976586993173,2.84125,0.3972,3784.774393297819,398.3973045576652,3386.377088740154,0.0,0.0,0.0,0.0,298.7979784182488,0.0,99.59932613941628,0.0,398.3973045576652,0.0,0.0,Steppe,10.526315789473685,89.4736842105263,0.0,0.0,0.0,0.0,7.894736842105262,0.0,2.631578947368421,0.0,10.526315789473685,0.0,0.0
South Africa,2022,19.299398521505374,55.58877240143369,0.07527697132616487,12.887619265232974,55.74147567670441,1.568635143125507,1.2297398297813869,1.850851472388669,0.222,2056666.0826909605,170021.89908899795,1758753.5038542403,8221263.485459011,374049.58120182226,2586018.615977576,88472.31955150663,54309.740714786254,27154.870357393127,84968.46531184304,7.686596227224948e-05,258494.2186405045,7.686596227224948e-05,39418.360196215865,Mediterranean,8.266869401888504,85.51478135687789,399.73739804675705,18.187180911371495,125.73838007743123,4.30173474907257,2.64066885586633,1.320334427933165,4.131369016436034,3.737406033928335e-09,12.56860415096107,1.9166144921610477,3.737406033928335e-09
South Africa,2023,18.203955575597156,57.573409247086595,0.08345422847292111,12.440002557900222,54.738945071849734,1.5550216333037723,1.2327320432382316,1.850851472388669,0.222,2056666.0826909605,170021.89908899792,1758753.50385424,8221263.48545901,374049.5812018222,2586018.615977576,88472.31955150665,54309.740714786254,27154.870357393127,84968.46531184304,7.686596227224948e-05,258494.21864050446,7.686596227224948e-05,39418.360196215865,Mediterranean,8.266869401888503,85.51478135687789,399.73739804675705,18.187180911371495,125.73838007743123,4.30173474907257,2.64066885586633,1.320334427933165,4.131369016436034,3.737406033928335e-09,12.56860415096107,1.9166144921610477,3.737406033928335e-09
South Africa,2024,18.932994949494947,57.8508428030303,0.07312832491582491,12.942804292929292,56.183390869719815,1.5708728159165122,1.2385670999057514,1.850851472388669,0.22200000000000003,2056666.0826909605,170021.89908899795,1758753.50385424,8221263.485459009,374049.5812018222,2586018.615977576,88472.31955150665,54309.74071478625,27154.870357393123,84968.46531184304,7.686596227224948e-05,258494.2186405045,7.686596227224948e-05,39418.360196215865,Mediterranean,8.266869401888504,85.51478135687789,399.737398046757,18.187180911371495,125.73838007743123,4.30173474907257,2.6406688558663296,1.3203344279331648,4.131369016436034,3.737406033928335e-09,12.56860415096107,1.9166144921610477,3.737406033928335e-09
South Sudan,2022,26.34051612903226,64.02801299283153,0.13659056899641578,6.31299828255675,69.11166866252003,1.672493469248306,1.3993224894797665,3.7879999999999994,0.3972,12350.316441287623,398.3973045576652,11951.919136729948,0.0,0.0,0.0,0.0,398.3973045576652,0.0,0.0,0.0,398.3973045576652,0.0,0.0,Savana,3.2258064516129026,96.77419354838702,0.0,0.0,0.0,0.0,3.2258064516129026,0.0,0.0,0.0,3.2258064516129026,0.0,0.0
South Sudan,2023,29.367892538455795,48.06384775292286,0.09979521689388121,7.918572288626472,68.30098595237979,1.6662572947775143,1.3888752716949746,3.788,0.3972,12350.316441287621,398.3973045576652,11951.91913672995,0.0,0.0,0.0,0.0,398.3973045576652,0.0,0.0,0.0,398.3973045576652,0.0,0.0,Savana,3.225806451612903,96.77419354838705,0.0,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,3.225806451612903,0.0,0.0
Sudan,2022,29.54514471326165,41.810687275985664,0.025042813620071686,16.47397258064516,67.7935461066602,1.6587995163937808,1.3919190352999353,5.331814230019813,0.3972,449153.1211583116,266527.796749078,160394.754814916,0.0,0.0,0.0,0.0,956.1535309383964,262942.22100805904,0.0,2.62942221008059e-06,266527.796749078,2.62942221008059e-06,0.0,Steppe,59.34007450771689,35.71048430015966,0.0,0.0,0.0,0.0,0.21287919105907402,58.54177754124537,0.0,5.854177754124536e-10,59.34007450771689,0.0,5.854177754124536e-10
Sudan,2023,30.5403696156554,32.649306515617,0.01928059795826933,17.478356718830007,64.96964527763814,1.6382052613523288,1.3524846821160637,5.331814230019813,0.3972,449153.1211583116,266527.796749078,160394.754814916,0.0,0.0,0.0,0.0,956.1535309383964,262942.22100805904,0.0,2.62942221008059e-06,266527.796749078,2.62942221008059e-06,0.0,Steppe,59.34007450771689,35.71048430015966,0.0,0.0,0.0,0.0,0.21287919105907402,58.54177754124537,0.0,5.854177754124536e-10,59.34007450771689,0.0,5.854177754124536e-10
Tanzania,2022,22.644932347670252,61.792246863799285,0.11070719832735962,10.822804883512545,63.07721719802195,1.6359199403206957,1.2950088051068471,2.6635551222848437,0.21600000000000003,182665.1641396896,58564.40376997677,121112.78058553024,0.0,120714.38328097254,0.0,0.0,995.9932613941631,56174.01994263077,0.0,1.3943905659518284e-06,58564.40376997677,1.3943905659518284e-06,0.0,Savana,32.06106870229006,66.30316248636858,0.0,66.0850599781897,0.0,0.0,0.5452562704471099,30.752453653216985,0.0,7.633587786259539e-10,32.06106870229006,0.0,7.633587786259539e-10
Tanzania,2023,21.776318037687744,71.28729412015703,0.1745546948338027,9.205498551907322,64.10666295796004,1.6420975256140553,1.3129704387143546,2.663555122284844,0.216,182665.16413968956,58564.40376997677,121112.78058553023,0.0,120714.38328097254,0.0,0.0,995.9932613941631,56174.01994263077,0.0,1.3943905659518286e-06,58564.40376997677,1.3943905659518286e-06,0.0,Savana,32.06106870229006,66.30316248636858,0.0,66.08505997818972,0.0,0.0,0.54525627044711,30.75245365321699,0.0,7.633587786259541e-10,32.06106870229006,0.0,7.633587786259541e-10
Togo,2022,26.13362537335723,66.8942943548387,0.21988271356033454,9.4810881869773,69.74114509387455,1.672242359813869,1.4211672301478495,2.3619364148148145,0.3972,33465.37358284386,4382.370350134317,13147.11105040295,0.0,11752.720484451125,0.0,0.0,1195.191913672995,3187.1784364613213,0.0,0.0,4382.370350134317,0.0,0.0,Savana,13.095238095238102,39.285714285714306,0.0,35.11904761904764,0.0,0.0,3.5714285714285716,9.523809523809529,0.0,0.0,13.095238095238102,0.0,0.0
Togo,2023,27.833769754597625,63.85116507456477,0.23511192049624507,10.790907171392304,71.47618066454496,1.6797174737486078,1.4593576627791978,2.3619364148148145,0.3972,33465.37358284386,4382.370350134317,13147.11105040295,0.0,11752.720484451123,0.0,0.0,1195.191913672995,3187.1784364613213,0.0,0.0,4382.370350134317,0.0,0.0,Savana,13.095238095238102,39.285714285714306,0.0,35.119047619047635,0.0,0.0,3.5714285714285716,9.523809523809529,0.0,0.0,13.095238095238102,0.0,0.0
Tunisia,2022,23.223836066308245,52.30366173835126,0.017074148745519713,13.493172446236558,61.67847528316511,1.6156496262012812,1.3026255278750003,1.4265023278696267,0.3972,208216.53819201115,5693.763139453401,180010.511562719,0.0,179747.72249474426,0.0,0.0,2803.0833917309046,87.59635599159077,2803.0833917309046,0.0,5693.763139453401,0.0,0.0,Savana,2.7345393352965943,86.45351283129999,0.0,86.32730332351707,0.0,0.0,1.3462347496844769,0.0420698359276399,1.3462347496844769,0.0,2.7345393352965943,0.0,0.0
Tunisia,2023,21.143837687760644,53.0176616262585,0.03616116247827707,15.60511384425428,58.157403272091564,1.5840347445937812,1.2694609140767699,1.4265023278696267,0.39719999999999994,208216.53819201115,5693.763139453401,180010.511562719,0.0,179747.72249474423,0.0,0.0,2803.0833917309046,87.59635599159077,2803.0833917309046,0.0,5693.763139453401,0.0,0.0,Savana,2.7345393352965943,86.45351283129999,0.0,86.32730332351706,0.0,0.0,1.3462347496844769,0.0420698359276399,1.3462347496844769,0.0,2.7345393352965943,0.0,0.0
Tunisia,2024,21.486671822390573,54.46124579124579,0.02362415824915825,16.037978851010102,59.207858272977795,1.597268964363448,1.2691029195294952,1.4265023278696267,0.3972,208216.53819201115,5693.763139453401,180010.511562719,0.0,179747.72249474426,0.0,0.0,2803.0833917309046,87.59635599159077,2803.0833917309046,0.0,5693.763139453401,0.0,0.0,Savana,2.7345393352965943,86.45351283129999,0.0,86.32730332351707,0.0,0.0,1.3462347496844769,0.0420698359276399,1.3462347496844769,0.0,2.7345393352965943,0.0,0.0
Uganda,2022,21.342069369773,74.41251792114696,0.21003643219832738,6.528968712664278,64.29374013914278,1.6484065217086936,1.3022510394619082,5.296653675904167,0.18,107368.07357829077,106172.88166461776,1195.191913672995,0.0,0.0,0.0,0.0,2589.582479624824,95814.55174611844,0.0,7.768747438874468e-06,106172.88166461776,7.768747438874468e-06,0.0,Savana,98.88682745825601,1.1131725417439697,0.0,0.0,0.0,0.0,2.411873840445269,89.23933209647491,0.0,7.235621521335803e-09,98.88682745825601,0.0,7.235621521335803e-09
Uganda,2023,22.539498467901947,66.95821619250299,0.23481518150494965,7.488935218520652,64.22391961122953,1.6472485789991893,1.303025199933881,5.296653675904167,0.18000000000000002,107368.07357829076,106172.88166461776,1195.191913672995,0.0,0.0,0.0,0.0,2589.582479624824,95814.55174611842,0.0,7.768747438874468e-06,106172.88166461776,7.768747438874468e-06,0.0,Savana,98.88682745825602,1.11317254174397,0.0,0.0,0.0,0.0,2.4118738404452693,89.23933209647491,0.0,7.235621521335804e-09,98.88682745825602,0.0,7.235621521335804e-09
Zambia,2022,24.024541143966545,43.496276881720426,0.10753606630824372,10.874066756272402,59.519581374189464,1.6089935692426496,1.2479734688929887,4.955350501734786,0.47,387839.77598688693,344812.8670946592,43026.908892227824,43026.908892227824,0.0,0.0,0.0,2788.781131903656,340430.4967445248,0.0,1.59358921823066e-06,344812.8670946592,1.59358921823066e-06,0.0,Savana,88.90600924499232,11.093990755007702,11.093990755007702,0.0,0.0,0.0,0.7190549563430921,87.77606574216745,0.0,4.108885464817668e-10,88.90600924499232,0.0,4.108885464817668e-10
Zambia,2023,20.159124170613584,62.565803944785806,0.14797852729241337,8.528115799411163,59.057441199583984,1.6003034133972651,1.2558632849868523,4.955350501734786,0.47,387839.775986887,344812.8670946592,43026.908892227824,43026.908892227824,0.0,0.0,0.0,2788.781131903656,340430.4967445248,0.0,1.59358921823066e-06,344812.8670946592,1.59358921823066e-06,0.0,Savana,88.9060092449923,11.0939907550077,11.0939907550077,0.0,0.0,0.0,0.719054956343092,87.77606574216743,0.0,4.1088854648176673e-10,88.9060092449923,0.0,4.1088854648176673e-10
Zimbabwe,2022,21.404232153524493,48.54320340501792,0.08113027180406213,11.820486036439664,57.04705471300367,1.5856132959902827,1.2278666087720742,4.231152573917521,0.252,212943.35928607208,119718.39001957836,58166.00646541911,58166.00646541911,0.0,0.0,0.0,597.5959568364975,117128.80753995354,0.0,1.991986522788326e-06,119718.39001957836,1.991986522788326e-06,0.0,Savana,56.22076707202991,27.315247895229177,27.315247895229177,0.0,0.0,0.0,0.28063610851262843,55.00467726847519,0.0,9.354536950420954e-10,56.22076707202991,0.0,9.354536950420954e-10
Zimbabwe,2023,18.817960782823434,57.83124953330346,0.08000428694103089,9.973145347968936,55.67056921603492,1.5691720826228723,1.2259077273869619,4.231152573917521,0.252,212943.35928607208,119718.39001957835,58166.00646541911,58166.00646541911,0.0,0.0,0.0,597.5959568364975,117128.80753995354,0.0,1.991986522788326e-06,119718.39001957835,1.991986522788326e-06,0.0,Savana,56.22076707202991,27.315247895229177,27.315247895229177,0.0,0.0,0.0,0.28063610851262843,55.00467726847519,0.0,9.354536950420954e-10,56.22076707202991,0.0,9.354536950420954e-10
